track_id,track_name,artist_names,artist_ids,main_artist_name,main_artist_id,album_id,album_name,release_date,duration_ms,duration_min,popularity,explicit,track_url,is_local,artist_name_from_api,main_artist_genres,artist_popularity,artist_followers,source
6kD1EVDt8IMLDEsSJTDp7s,The Path of Wind (Kazeno Toorimichi): My Neighbor Totoro,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,5Syv1MgAZSqm3PCROEvwlK,The Very Best Studio Ghibli Classics for Piano Duet,2016-02-23,204904,3.4150666666666667,0,False,https://open.spotify.com/track/6kD1EVDt8IMLDEsSJTDp7s,False,daigoro789,[],51,40914,candidate
7i4gcjG5uPwZIAZXfvIZ7C,UNDOUKAI,小畑貴裕,1ts9YsGOQHW0vzUrhG4ZpH,小畑貴裕,1ts9YsGOQHW0vzUrhG4ZpH,3RDCYq2UbVnM9fWNDtXl9w,TV animation 「punirunes」Original Soundtrack,2023-03-26,22153,0.3692166666666667,0,False,https://open.spotify.com/track/7i4gcjG5uPwZIAZXfvIZ7C,False,小畑貴裕,['anime'],43,28049,candidate
2y1vpaySiTBavrtSrmO159,Toasted Loaf - Slowed + Reverb,Minijau,0w2uiiLdkZUh8KfgKtC9cO,Minijau,0w2uiiLdkZUh8KfgKtC9cO,6O2CpEHY1UvSSjIESFHWc9,Originals (Slowed + Reverb),2022-12-05,81874,1.3645666666666667,0,False,https://open.spotify.com/track/2y1vpaySiTBavrtSrmO159,False,Minijau,['anime'],23,13837,candidate
08e2sOTbtBdtaX8al8wiPw,Game Over,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,7F4woUAwKlhwL3Bl5ERVeR,Final Fantasy II COMPLETE Soundtrack for Piano,2015-02-27,24512,0.40853333333333336,0,False,https://open.spotify.com/track/08e2sOTbtBdtaX8al8wiPw,False,daigoro789,[],51,40914,candidate
1zXH78HGiHM9AqJHcEp1cV,Flying Boatmen: Porco Rosso,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,1ufiuOcf8uInuNqTyFgXNF,Studio Ghibli Classics: The Ultimate Collection for Piano Duet,2015-11-30,87720,1.462,0,False,https://open.spotify.com/track/1zXH78HGiHM9AqJHcEp1cV,False,daigoro789,[],51,40914,candidate
6p4Gvy6dg4ygEowbAQKZZ9,"Maelstrom Command: Piano Fantasy Version Arr. Terry:D (From ""Final Fantasy XIV: A Realm Reborn"") [For Piano Solo]",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,0VhP5iWLEMFUvsuNwvga3o,Final Fantasy XIV: Before Meteor Piano Collections,2020-02-26,198741,3.31235,0,False,https://open.spotify.com/track/6p4Gvy6dg4ygEowbAQKZZ9,False,daigoro789,[],51,40914,candidate
0VPePfyiA17LZNgABykFIb,"Solitude Theme (From ""Tony Takitani"") [Arr. for Piano Solo]",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,0k8lJB1g9SW2jtkozpkDdf,Celebrating Ryuichi Sakamoto: The Complete Legacy Piano Collections,2022-01-05,205866,3.4311,0,False,https://open.spotify.com/track/0VPePfyiA17LZNgABykFIb,False,daigoro789,[],51,40914,candidate
2Ysi1WoSHNd2fefK1uNIDf,Sheeta’s Decision (Shiita no Ketsui): Laputa Castle in the Sky,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,5Syv1MgAZSqm3PCROEvwlK,The Very Best Studio Ghibli Classics for Piano Duet,2016-02-23,164764,2.7460666666666667,0,False,https://open.spotify.com/track/2Ysi1WoSHNd2fefK1uNIDf,False,daigoro789,[],51,40914,candidate
6EAAS4wBYVcWvD9q5TIQ97,Sonata Of Awakening,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,3B0TgAxnrcJiy1llpvB88n,"Zelda Music (From ""Majora's Mask"") [For Piano Solo]",2016-06-16,23573,0.3928833333333333,0,False,https://open.spotify.com/track/6EAAS4wBYVcWvD9q5TIQ97,False,daigoro789,[],51,40914,candidate
4d8o72y4oycEyEvofqlP9f,The Name of Life (Inochi no Namae): Spirited Away,"daigoro789, Paul Cork","6dOnTTVTbQlFWF6yfD4Vw5, 4xDrMz1tZeOuTIxuxBq8Bn",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,5Rtifl5ovJaZyqZ4r1wqj3,Studio Ghibli Classics: The Ultimate Collection for Guitar & Piano Duet,2016-01-13,275275,4.587916666666667,0,False,https://open.spotify.com/track/4d8o72y4oycEyEvofqlP9f,False,daigoro789,[],51,40914,candidate
3sel9ihdNhaHUhpHKGuvOO,The Song of Time (Toki no Uta): Tales from Earthsea,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,6x4ll0G3x9DjxEopmx3rNG,Studio Ghibli Classics: The Ultimate Collection for Piano and Violin Duet,2016-01-01,226492,3.7748666666666666,0,False,https://open.spotify.com/track/3sel9ihdNhaHUhpHKGuvOO,False,daigoro789,[],51,40914,candidate
61OQnA5w6vB7wyoNQOSizd,I’ve Become a Bird (Tori ni Natta Watashi): Kiki’s Delivery Service,"daigoro789, Paul Cork","6dOnTTVTbQlFWF6yfD4Vw5, 4xDrMz1tZeOuTIxuxBq8Bn",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,5Rtifl5ovJaZyqZ4r1wqj3,Studio Ghibli Classics: The Ultimate Collection for Guitar & Piano Duet,2016-01-13,127660,2.127666666666667,0,False,https://open.spotify.com/track/61OQnA5w6vB7wyoNQOSizd,False,daigoro789,[],51,40914,candidate
2iQzCGXx9all1U0n5vz9EV,Energy Flow (Arr. for Piano Solo),daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,2J67jAaeb8GQP5zyshLEq8,"Celebrating Ryuichi Sakamoto: Legacy Piano Collections, Vol. 1",2021-03-17,300181,5.0030166666666664,0,False,https://open.spotify.com/track/2iQzCGXx9all1U0n5vz9EV,False,daigoro789,[],51,40914,candidate
1SsjGkADWe7WBeSZ8ySh4C,"Autumn Festival (From ""Your Name"")",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,0bchpQviMRpJUKX7fOhAhX,Your Name & Weathering With You Complete Piano Collections,2020-11-02,60074,1.0012333333333334,0,False,https://open.spotify.com/track/1SsjGkADWe7WBeSZ8ySh4C,False,daigoro789,[],51,40914,candidate
756ZbdqnOC9FH1BZleGxMY,Tango (Arr. for Piano Solo),daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,0k8lJB1g9SW2jtkozpkDdf,Celebrating Ryuichi Sakamoto: The Complete Legacy Piano Collections,2022-01-05,335168,5.586133333333334,0,False,https://open.spotify.com/track/756ZbdqnOC9FH1BZleGxMY,False,daigoro789,[],51,40914,candidate
3kqa8BDz9twMYQDlGeLY9n,"Fireworks Festival (From ""Weathering With You"") [For Piano Solo]",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,0bchpQviMRpJUKX7fOhAhX,Your Name & Weathering With You Complete Piano Collections,2020-11-02,168213,2.80355,0,False,https://open.spotify.com/track/3kqa8BDz9twMYQDlGeLY9n,False,daigoro789,[],51,40914,candidate
0wN3HWfxIR1poGL5B0WNU1,"You'll be in My Heart: Jazz Piano Version (From ""Tarzan"") [For Piano Solo]",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,0siXxwRX6wqy4jwgsz7pBK,Disney All-Time Classic Songs for Jazz Piano: 1933 - Present Day,2019-04-23,188906,3.148433333333333,0,False,https://open.spotify.com/track/0wN3HWfxIR1poGL5B0WNU1,False,daigoro789,[],51,40914,candidate
6oDVu1lSLaSOxyxAP8qQLz,"Therru's Song: Jazz Version (From ""Tales from Earthsea"") [For Piano Solo]",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,6cDVHZwlQ5jFf1HEaZJf6e,The Very Best Studio Ghibli Classics for Jazz Piano: Complete Edition,2020-01-02,319253,5.320883333333334,0,False,https://open.spotify.com/track/6oDVu1lSLaSOxyxAP8qQLz,False,daigoro789,[],51,40914,candidate
05pii890aeVbAnzeGtmVrM,"Cyan's Theme (Hien Rijin): Piano Fantasy Version (From ""Final Fantasy XIV: Stormblood"") [For Piano Solo]",daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,daigoro789,6dOnTTVTbQlFWF6yfD4Vw5,4R8CcoDlHgHNhFGmZ9mRHo,Final Fantasy XIV Online 2010-2020 Complete Piano Collections,2020-12-28,204288,3.4048,0,False,https://open.spotify.com/track/05pii890aeVbAnzeGtmVrM,False,daigoro789,[],51,40914,candidate
5g858SDWVQE0VD6mNJ7HVn,Supreme Team,Ryo Yoshimata,160Zqj5IvzSvsAIV3lrQD6,Ryo Yoshimata,160Zqj5IvzSvsAIV3lrQD6,1BsKrDByWYCbgIsCiv0gU1,"TV Drama ""Tabloid"" Original Soundtrack",2017-11-01,134805,2.24675,0,False,https://open.spotify.com/track/5g858SDWVQE0VD6mNJ7HVn,False,Ryo Yoshimata,[],32,10174,candidate
1Whl8lsZoxZ9PsR1MYgfEy,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,2dB4id4WTcKWzFRUHoXSQd,Woo Hoo - It's the 90s,2021-05-21,248599,4.143316666666666,0,False,https://open.spotify.com/track/1Whl8lsZoxZ9PsR1MYgfEy,False,Simply Red,['soft rock'],69,2926696,candidate
4pxHHE5745YwiNjyxHGYEO,Self Control,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0STCBGCWd6l3va6kXB8mUy,Pop Culture: 1980s,2024-09-14,246440,4.107333333333333,0,False,https://open.spotify.com/track/4pxHHE5745YwiNjyxHGYEO,False,Laura Branigan,[],64,948956,candidate
7xVWkQGC3okuS6e7KdNyXF,Self Control - Edit,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,2peqTKr0HvbvuvO1h4Pw49,Pop Throwbacks the 80's,2024-02-16,237226,3.9537666666666667,0,False,https://open.spotify.com/track/7xVWkQGC3okuS6e7KdNyXF,False,Laura Branigan,[],64,948956,candidate
3uTXqbgwGG58aETCH5hmEc,Self Control,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,3VCvYASGWXFxqIzfmZtyw3,POP SONGS,2023-12-16,246440,4.107333333333333,0,False,https://open.spotify.com/track/3uTXqbgwGG58aETCH5hmEc,False,Laura Branigan,[],64,948956,candidate
0SFxk78RJZNOAx06FW6Duc,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,4ZuQzhj3o9OI2afONk8SO2,Under the Bridge - Massive 90s,2022-05-13,248599,4.143316666666666,0,False,https://open.spotify.com/track/0SFxk78RJZNOAx06FW6Duc,False,Simply Red,['soft rock'],69,2926696,candidate
4AVadvK5SB7SYJ1SWWnGHB,Thrill Me - Steppin' Razor Mix,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,5rEyOex9TwTXhLur4qheuN,Midnight Electronic,2021-12-03,312285,5.20475,0,False,https://open.spotify.com/track/4AVadvK5SB7SYJ1SWWnGHB,False,Simply Red,['soft rock'],69,2926696,candidate
2j2sBTxgdOgLo4ZwHecvq5,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,0iytoLmOyKweXh7SM2Rw6z,Neunziger Jahre Hits,2024-02-20,248599,4.143316666666666,0,False,https://open.spotify.com/track/2j2sBTxgdOgLo4ZwHecvq5,False,Simply Red,['soft rock'],69,2926696,candidate
4CaYUgWD0hVNg93a3hlaqo,Self Control,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,41cEOVZcOuQM2EMgAfJWAj,100 hits just classics,2023-12-19,246440,4.107333333333333,0,False,https://open.spotify.com/track/4CaYUgWD0hVNg93a3hlaqo,False,Laura Branigan,[],64,948956,candidate
5Su0051nsbIAqUL2LmLQll,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,0O2nJtaC7e1ftpOaOZF2B7,Spring Clean,2024-06-01,248599,4.143316666666666,0,False,https://open.spotify.com/track/5Su0051nsbIAqUL2LmLQll,False,Simply Red,['soft rock'],69,2926696,candidate
4GtQvgWM11K7vWKlpAqDjG,Power of Love,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,1yDNHELHt9goiHSe3CMtwW,100 Ballads,2023-12-07,325253,5.420883333333333,0,False,https://open.spotify.com/track/4GtQvgWM11K7vWKlpAqDjG,False,Laura Branigan,[],64,948956,candidate
4hAKsSKACFXfHIbHS5T9td,I’ll Stand by You,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,0Kue6xr7TqkmfuvU7i80w6,Pop Music the 90's,2024-02-14,240546,4.0091,0,False,https://open.spotify.com/track/4hAKsSKACFXfHIbHS5T9td,False,Pretenders,[],63,1753766,candidate
6SkrDnYsQu27pOlpyBqJ24,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,3uIMrMaGbFQhNdgtptX2zc,Ultimate Love Songs,2022-03-04,248599,4.143316666666666,0,False,https://open.spotify.com/track/6SkrDnYsQu27pOlpyBqJ24,False,Simply Red,['soft rock'],69,2926696,candidate
7wwEQdE8CzPLxAJoYTqPdx,Self Control - Edit,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,34OMH3uo5Kzhpkzsr11XLl,Classic 80s,2023-11-24,237226,3.9537666666666667,0,False,https://open.spotify.com/track/7wwEQdE8CzPLxAJoYTqPdx,False,Laura Branigan,[],64,948956,candidate
7wN9DxRFWrkBw8DW15VzG2,Space Invader,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,70Iru5sh4QEIoWyYfTthal,Stargazers - Space Week,2023-09-28,206253,3.43755,0,False,https://open.spotify.com/track/7wN9DxRFWrkBw8DW15VzG2,False,Pretenders,[],63,1753766,candidate
5PcjmXzVJJyjO4nDPGRs3w,Stars,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,6FCbbjfrdicWY7JKZVLbVV,Feliz Domingo,2024-06-01,248599,4.143316666666666,0,False,https://open.spotify.com/track/5PcjmXzVJJyjO4nDPGRs3w,False,Simply Red,['soft rock'],69,2926696,candidate
5oIp9QxWaoPN21GzzMv2rs,I'll Stand By You,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,3IxDmURRyHDjhtyXbtW12Y,Go West - 90s Nostalgia,2021-04-16,240546,4.0091,0,False,https://open.spotify.com/track/5oIp9QxWaoPN21GzzMv2rs,False,Pretenders,[],63,1753766,candidate
0BXcm8Qx3agEc22iPIkxCw,Thin Line Between Love and Hate,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,2CS77TiC8K06TxCnQjnnhU,Bedroom Classics - Slow Jammin' in the 80's,2023-06-15,224226,3.7371,0,False,https://open.spotify.com/track/0BXcm8Qx3agEc22iPIkxCw,False,Pretenders,[],63,1753766,candidate
7F04WcHttgFi6K0XWvymXl,Never My Love,The Association,2kuNswDC82PL9xRbfaZJaS,The Association,2kuNswDC82PL9xRbfaZJaS,2H598Eoxd8H0rPu80LRRT6,60's Essentials,2024-02-29,190760,3.179333333333333,0,False,https://open.spotify.com/track/7F04WcHttgFi6K0XWvymXl,False,The Association,"['baroque pop', 'acid rock']",47,283617,candidate
6Mo7gbMxb9H2knT9CJUQf4,I’ll Stand by You,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,3AEknOQVvKKCWz7ldmM3QQ,ICH LIEBE DICH. IMMER.,2024-02-09,240546,4.0091,0,False,https://open.spotify.com/track/6Mo7gbMxb9H2knT9CJUQf4,False,Pretenders,[],63,1753766,candidate
0EgvvUfuNsJwXzXvUYsbzj,Thrill Me,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,0x4J39AC1s0nqgNN0jXBDS,Thrill Me: Happy Songs,2020-04-24,303959,5.0659833333333335,0,False,https://open.spotify.com/track/0EgvvUfuNsJwXzXvUYsbzj,False,Simply Red,['soft rock'],69,2926696,candidate
6WPdevvTz2FG37ZShi4mF8,I'll Stand By You,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,1qVV9oQNWBc67m2jfR1tPf,TIME CAPSULE - 90's,2022-04-01,240546,4.0091,0,False,https://open.spotify.com/track/6WPdevvTz2FG37ZShi4mF8,False,Pretenders,[],63,1753766,candidate
5wjQWzTDiaupyufKW3V3Ce,Fairground,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,1yDND4Mr5s1Q0fBlWLo31r,Junk Boat 90s,2024-04-24,333333,5.55555,0,False,https://open.spotify.com/track/5wjQWzTDiaupyufKW3V3Ce,False,Simply Red,['soft rock'],69,2926696,candidate
2OX1uEetjM7U4Y0YIjClrP,I’ll Stand by You,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,1GVMozFrUnzwKM14Xh6acW,Be My Valentine,2024-02-08,240546,4.0091,0,False,https://open.spotify.com/track/2OX1uEetjM7U4Y0YIjClrP,False,Pretenders,[],63,1753766,candidate
53F5W79vVunRwqyHIxtlEj,I’ll Stand by You,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,7Dr5oXay8TSsWpPAwVuKK3,90s Heroes,2024-06-18,240546,4.0091,0,False,https://open.spotify.com/track/53F5W79vVunRwqyHIxtlEj,False,Pretenders,[],63,1753766,candidate
2MrcxtFQmmiDqoDrp80byt,Hot Night,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,Laura Branigan,4463nfFMmK1cwAWBQDwT5e,0wohSSTsUB2mBh5dOKzqOH,Power Pop,2020-03-06,200912,3.348533333333333,0,False,https://open.spotify.com/track/2MrcxtFQmmiDqoDrp80byt,False,Laura Branigan,[],64,948956,candidate
3l0d1PtpiQzudofrX9GezP,I'm a Believer,The Monkees,320EPCSEezHt1rtbfwH6Ck,The Monkees,320EPCSEezHt1rtbfwH6Ck,0FBdxXeHQdMyDY042amWYf,Sunday Drive,2020-08-25,165613,2.7602166666666665,0,False,https://open.spotify.com/track/3l0d1PtpiQzudofrX9GezP,False,The Monkees,[],61,1405774,candidate
1vxTSGwPbyWz5UsBcwIiSq,Something Got Me Started,Simply Red,1fa0cOhromAZdq2xRA4vv8,Simply Red,1fa0cOhromAZdq2xRA4vv8,6ujjCTVFnj6zQgh2Ka8YS6,Frühstück - 90er,2024-07-01,240706,4.0117666666666665,0,False,https://open.spotify.com/track/1vxTSGwPbyWz5UsBcwIiSq,False,Simply Red,['soft rock'],69,2926696,candidate
75RAiWCMiPczPu38XhGE1p,Simply Irresistible,Robert Palmer,530Sdm7eqqzWBdDmILMgnu,Robert Palmer,530Sdm7eqqzWBdDmILMgnu,4gTYnkcOdCDVsz8l1mojy9,Nejlepší filmové písně všech dob,2024-05-25,254293,4.238216666666666,0,False,https://open.spotify.com/track/75RAiWCMiPczPu38XhGE1p,False,Robert Palmer,['yacht rock'],58,1148968,candidate
73ffj1a704TcFrIws6uaY9,Brass In Pocket,Pretenders,0GByy3DcfbQwDvXGCWmzv9,Pretenders,0GByy3DcfbQwDvXGCWmzv9,6Kud2ALwryX9W2R7MwFBnG,1970s Pop,2021-02-26,184626,3.0771,0,False,https://open.spotify.com/track/73ffj1a704TcFrIws6uaY9,False,Pretenders,[],63,1753766,candidate
